trade_date,symbol,expiry_date,close,high,low,open,pct_return,candle_body,daily_range,daily_range_pct,price_in_range,momentum_5,momentum_10,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,price_vs_sma20,price_vs_sma50,ATR,BB_width,BB_pct,volume_lots,volume_spike_ratio,is_volume_spike,volume_momentum,volume_change_MA,open_interest,OI_change,OI_change_pct,OI_momentum,price_oi_bullish,RSI,MACD,MACD_signal,rsi_oversold,vol_spike,oi_increasing,price_near_bb_lower,strong_entry_signal,target,return_next_n_pct
2020-10-27,SILVER,2020-10-05,73010.0,73203.0,72805.0,72805.0,0.7882494236530091,205.0,398.0,0.5451308039994521,0.5150753768844221,5934.0,5416.0,69024.5,67577.5,66655.58,69503.21372132785,68013.15250968371,8.038918279012986,9.533215373716645,1177.357142857143,9966.93628691195,1.045052144773281,72835,2.055688599938754,1,72835,19.40230517978916,12366,-59857.0,-82.87803054428645,-665.8,0,84.48897091132788,1490.0612116441334,797.8242353991864,0,1,0,0,0,0,-1.0943706341597041
2020-10-28,SILVER,2020-10-05,72760.0,73814.0,72271.0,72752.0,-0.3424188467333278,8.0,1543.0,2.1206706981858163,0.3169151004536617,2585.0,6225.0,69647.0,67907.0,66842.48,70004.25776420049,68364.77084229974,7.146538648445669,8.8529330449738,1237.0,10883.957484587532,0.9458856079576016,70505,1.9053757512863754,1,0,20.935176499901498,37467,25101.0,202.9839883551674,-6206.4,0,82.22947349854485,1639.4869219007523,966.1567726994996,0,1,1,0,0,0,-0.6349642660802639
2020-10-29,SILVER,2020-10-05,73425.0,73966.0,72816.0,73675.0,0.9139637163276593,250.0,1150.0,1.5662240381341503,0.5295652173913044,2764.0,7596.0,70406.6,68254.0,67036.22,70530.52580047733,68739.60263175901,7.576112755296392,9.530340463707528,1256.0,11847.804682280432,0.9364521646557648,14210,0.3948362860381888,0,14210,8.006961202746218,69316,31849.0,85.00547148157045,7186.8,1,82.56618792178577,1790.92316871832,1131.1100519032639,0,0,1,0,0,1,1.1821586653047327
2020-10-30,SILVER,2020-10-05,72785.0,73447.0,72059.0,72966.0,-0.8716377255703067,181.0,1388.0,1.9069863296008793,0.5230547550432276,1164.0,6543.0,71060.9,68602.2,67204.54,70877.36798501929,69039.26169607315,6.097180556891766,8.303694958703693,1272.0714285714287,12273.22450488706,0.8408069328752567,32517,0.8899769821741855,0,0,21.80311156790562,16764,-52552.0,-75.8151076230596,-1494.2,0,76.59349378471303,1838.1062889461318,1272.5092993118376,0,0,0,0,0,0,-0.10029539053376382
2020-11-02,SILVER,2020-12-05,72602.0,72805.0,72309.0,72593.0,-0.25142543106408954,9.0,496.0,0.6831767719897524,0.5907258064516129,163.0,5945.0,71655.4,68934.5,67340.08,71142.69598732401,69303.16823710476,5.32026779043875,7.8139497309774475,1229.5,12503.914570203146,0.7933081459737148,14255,0.4025397703927834,0,0,17.5067868177681,71836,55072.0,328.5134812693868,-77.4,0,73.43691501310371,1839.5277502192475,1385.9129894933196,0,0,1,0,0,1,0.9806892372110961
2020-11-03,SILVER,2020-12-05,72211.0,72498.0,72031.0,72348.0,-0.5385526569515964,137.0,467.0,0.6467158743127779,0.3854389721627409,-799.0,5135.0,72168.9,69244.15,67471.22,71307.05045081262,69518.56318250441,4.284621877804849,7.024891501887766,1141.7142857142858,12514.410204997199,0.7370746964020163,37262,1.0330855188647203,0,0,32.641243437246786,41923,-29913.0,-41.640681552424965,5911.4,0,78.33466453674122,1788.4872683082067,1466.4278452562971,0,0,0,0,0,0,-0.33789865809918157
2020-11-04,SILVER,2020-12-05,72298.0,72687.0,71921.0,72245.0,0.12048025924027428,53.0,766.0,1.0595037207114997,0.49216710182767626,-462.0,2123.0,72381.2,69601.0,67615.24,71459.50422761067,69724.44739120778,3.8749443255125646,6.925598430176384,1130.7142857142858,12177.009294913558,0.7214829548603992,23093,0.6465349500673329,0,23093,28.320678424660912,26292,-15631.0,-37.285022541325766,-2235.0,0,84.4205597531127,1735.0568364028877,1520.1536434856152,0,0,0,0,0,0,-0.9792802013886968
2020-11-05,SILVER,2020-12-05,74293.0,75173.0,73630.0,74040.0,2.75941243187916,253.0,1543.0,2.0769116875075713,0.42968243681140633,868.0,3632.0,72744.4,70043.1,67812.26,71895.4266541321,70062.85869556275,6.067549837171676,9.556885436350308,1282.7857142857142,12207.514089798176,0.8481380376658043,10782,0.30306991099324126,0,10782,26.844622571219638,11614,-14678.0,-55.826867488209345,-11540.4,0,86.66545222697877,1832.5679585693433,1582.6365065023608,0,0,0,0,0,0,-2.3824586434791972
2020-11-06,SILVER,2020-12-05,72712.0,73586.0,72136.0,72577.0,-2.1280605171415834,135.0,1450.0,1.994168775442843,0.3972413793103448,-73.0,1091.0,72853.5,70383.85,67989.52,72021.05332272715,70259.09138478033,3.3077900683182206,6.9458940142539545,1399.5,11772.437338299984,0.6977627854875624,6234,0.17892532866837824,0,0,3.271687662599292,30939,19325.0,166.39400723265024,2835.0,0,74.92795389048992,1761.9619379468204,1618.5015927912527,0,0,1,0,0,0,-0.16090879084607768
2020-11-09,SILVER,2020-12-05,73314.0,73890.0,72703.0,73543.0,0.8279238640114484,229.0,1187.0,1.6190632075729054,0.514743049705139,712.0,875.0,72941.0,70711.95,68179.62,72219.96819615374,70485.38091183364,3.6797882111863736,7.530666788697276,1450.5714285714287,11528.21384622089,0.7257114618716921,39188,1.1199819376190525,0,39188,55.5631838728728,28800,-2139.0,-6.9136041888878115,-8607.2,0,75.30012978585334,1734.5872843201068,1641.7187310970237,0,0,0,0,0,0,-2.1919415118531247
2020-11-10,SILVER,2020-12-05,71967.0,72383.0,71770.0,71927.0,-1.8373025615844196,40.0,613.0,0.8517792877290981,0.32137030995106036,-244.0,-1043.0,72836.7,70930.6,68337.36,72181.05001213009,70595.13047392003,1.461146529142562,5.31135531135531,1316.0,11190.815512355068,0.5926116598791009,36996,1.0489174426896017,0,0,54.05284415399653,66440,37640.0,130.69444444444446,4903.4,0,58.47201210287443,1585.9195382100588,1630.5588925196307,0,0,1,0,0,0,-1.163033056817708
2020-11-11,SILVER,2020-12-05,71590.0,71714.0,71344.0,71555.0,-0.5238512095821712,35.0,370.0,0.5168319597709178,0.6648648648648648,-708.0,-1170.0,72719.7,71183.35,68483.08,72090.11924103314,70668.82451288891,0.5712712312640444,4.536770250403455,1292.7142857142858,10404.519283262285,0.5390839777339997,34204,0.9580268076089802,0,0,53.61806911921461,33246,-33194.0,-49.960866947621916,1390.8,0,54.437756759338875,1421.294728144232,1588.7060596445513,0,0,0,0,0,0,0.17320854867998323
2020-11-12,SILVER,2020-12-05,72523.0,72853.0,72280.0,72479.0,1.3032546445034265,44.0,573.0,0.7900941770197042,0.42408376963350786,-1770.0,-902.0,72629.5,71518.05,68634.66,72156.7162808742,70806.17084526751,1.4051697438618602,5.665271744625815,1248.2857142857142,9150.749958336033,0.6098215998224845,22152,0.6347296124057662,0,22152,58.079044727372704,62805,29559.0,88.90994405341996,10238.2,1,54.31992337164751,1350.5454356066912,1541.0739348369793,0,0,1,0,0,0,-1.9290432000882478
2020-11-13,SILVER,2020-12-05,72595.0,72872.0,72514.0,72872.0,0.09927884946845378,277.0,358.0,0.4931469109442799,0.22625698324022347,-117.0,-190.0,72610.5,71835.7,68787.14,72224.14454535508,70938.67670858103,1.0569953379726278,5.535714960674336,1195.7857142857142,7718.295650424057,0.5983766409567747,30019,0.865974325688735,0,30019,48.747236205406,59648,-3157.0,-5.026669851126497,5741.8,0,50.80462141530843,1285.4678367740562,1489.9527152243948,0,0,0,0,0,0,-1.7549418003994768
2020-11-16,SILVER,2020-12-05,71707.0,72264.0,71495.0,71940.0,-1.2232247399958651,233.0,769.0,1.0724197079783007,0.2756827048114434,-1607.0,-895.0,72521.0,72088.2,68899.32,72144.58384606968,70995.58954498245,-0.5287966685254967,4.07504747506941,1219.7857142857142,5993.987106389628,0.4364029329336335,24488,0.7122196805656341,0,0,52.520875705486105,66851,7203.0,12.07584495708154,7610.2,0,43.49215862551194,1148.9943010872375,1421.7610323969634,0,0,1,0,0,0,-0.4602061165576582
2020-11-17,SILVER,2020-12-05,71130.0,71631.0,70890.0,71445.0,-0.8046634219811222,315.0,741.0,1.0417545339519192,0.32388663967611336,-837.0,-1081.0,72412.9,72290.9,69003.7,71988.49402359742,71005.54587498374,-1.6058729383642951,3.0814289668525063,1167.9285714285713,3854.032671315188,0.19878304129584942,24689,0.7270259048437965,0,0,36.4633565844592,41688,-25163.0,-37.64042422701232,-4950.4,0,42.11646353259818,982.9481486136792,1333.9984556403067,0,0,0,1,0,0,-0.38661605511036135
2020-11-18,SILVER,2020-12-05,71714.0,71909.0,71341.0,71691.0,0.821031913397996,23.0,568.0,0.7920350280280002,0.6566901408450704,124.0,-584.0,72354.5,72367.85,69076.94,71946.2641738132,71058.02395831828,-0.9035089476887952,3.817569220640054,1137.4285714285713,3356.1841176497983,0.30518053328436856,33506,0.9886663066795318,0,33506,43.837116048602354,39764,-1924.0,-4.615236998656691,1303.6,0,41.659354587111245,888.2402154949086,1244.8468076112272,0,0,0,0,0,1,1.3274953286666482
2020-11-19,SILVER,2020-12-05,71124.0,71246.0,71061.0,71166.0,-0.822712441085427,42.0,185.0,0.260109105224678,0.34054054054054056,-1399.0,-3169.0,72037.6,72391.0,69128.06,71819.76199322655,71062.91107251693,-1.75021756848227,2.8873079904166303,1084.9285714285713,3178.755002891354,0.10141627811908957,22715,0.6689913736485432,0,0,45.94755154566569,42470,2706.0,6.805150387284975,-4067.0,0,41.86342705986088,756.8509207096213,1147.247630230906,0,0,1,1,0,1,2.951183847927563
2020-11-20,SILVER,2020-12-05,71321.0,71907.0,71066.0,71105.0,0.27698104718518746,216.0,841.0,1.1791758388132527,0.3032104637336504,-1274.0,-1391.0,71898.5,72376.0,69196.42,71743.029378884,71082.028770849,-1.4576655244832541,3.0703611545221587,1109.5714285714287,3250.4670433624997,0.17543125774669055,18765,0.5910934362326259,0,18765,48.42675386527999,48501,6031.0,14.20061219684483,-2229.4,1,43.73348987378925,661.0006080349995,1049.9982257917247,0,0,1,1,0,0,0.2972476549683824
2020-11-23,SILVER,2020-12-05,71377.0,71588.0,71112.0,71588.0,0.07851824848221778,211.0,476.0,0.6668814884346498,0.5567226890756303,-330.0,-1937.0,71704.8,72322.9,69282.38,71686.71716674801,71103.87849152686,-1.3078845013128542,3.0233083794176747,1102.7857142857142,3369.7369942641235,0.21929560033614495,26942,0.9050704031362695,0,26942,-0.07739155114272336,67207,18706.0,38.56827694274345,71.2,1,45.78191381751972,582.8386752211518,956.5663156776102,0,0,1,0,0,0,0.4623338050072152
2020-11-24,SILVER,2020-12-05,70855.0,70990.0,70690.0,70690.0,-0.7313280188295912,165.0,300.0,0.42339990120668974,0.55,-275.0,-1112.0,71593.6,72215.15,69350.0,71558.76067955601,71085.44304771005,-1.8834690504693188,2.1701514059120406,1097.142857142857,3546.3412190722884,0.11646386628419103,25478,0.9298540145985401,0,0,-0.061426149957728174,72157,4950.0,7.36530420938295,6093.8,0,43.009398314116844,473.3176318459591,859.91657891128,0,0,1,1,0,0,0.4502152282831134
2020-11-25,SILVER,2020-12-05,72666.0,72792.0,72575.0,72698.0,2.5559240702843766,32.0,217.0,0.29862659290452204,0.41935483870967744,952.0,1076.0,71701.2,72210.45,69457.0,71729.10519039354,71202.52134047227,0.6308643693537471,4.620124681457592,1030.142857142857,3535.1586222115147,0.6288626759596494,27551,1.0910293319816413,0,27551,1.5068931743549054,13216,-58941.0,-81.68438266557645,-5309.6,0,41.97494327710368,526.5838499212696,793.2500331132779,0,0,0,0,0,0,-1.0500096331159001
2020-11-26,SILVER,2020-12-05,73223.0,73520.0,72723.0,73063.0,0.7665207937687546,160.0,797.0,1.0884558130642012,0.6273525721455459,2099.0,700.0,71771.2,72200.35,69563.54,71958.93516110223,71352.18642636322,1.4164058761487917,5.260600596231886,937.0714285714286,3480.917549937032,0.7937874814123344,33072,1.262511738702215,0,33072,7.034377672639268,32072,18856.0,142.67554479418885,-2079.6,1,52.8036870404916,606.7487347390124,755.9497734384249,0,0,1,0,0,0,-2.6808516449749393
2020-11-27,SILVER,2020-12-05,71533.0,72600.0,70627.0,71449.0,-2.30801797249498,84.0,1973.0,2.7581675590287,0.45919918905220475,212.0,-1062.0,71665.0,72137.75,69628.42,71893.40667477882,71365.58002441039,-0.8383266736209544,2.7353485832365605,1037.7142857142858,3483.960208846838,0.326418798221531,7892,0.3161333352026806,0,0,-4.130686004050771,47132,15060.0,46.95684709403842,-273.8,0,41.27046368003137,527.8266503684281,710.3251488244257,0,0,1,0,0,0,-0.48928466581857327
2020-11-30,SILVER,2020-12-05,71707.0,72495.0,70719.0,71587.0,0.24324437672123,120.0,1776.0,2.4767456454739425,0.5563063063063063,330.0,0.0,71665.0,72093.0,69697.58,71864.72872481284,71390.87039297259,-0.5354195275546864,2.883055624025968,1054.2857142857142,3475.4860016053135,0.38893639628480503,38966,1.4872689381939488,0,38966,37.08586341665992,27861,-19271.0,-40.887295255877106,-7869.2,0,48.56003544528134,473.8583318402525,663.0317854275911,0,0,0,0,0,0,-0.11993250310290487
2020-12-01,SILVER,2021-02-05,71174.0,71527.0,70780.0,71088.0,-0.7433026064400994,86.0,747.0,1.0495405625649816,0.5274431057563588,319.0,44.0,71669.4,72041.15,69769.14,71758.46276714932,71374.80591941906,-1.2036870594097877,2.0135836560404794,1076.0,3568.3620951483317,0.2569893478077796,29395,1.1390607350516444,0,0,34.5475384924424,74186,46325.0,166.27184953878182,405.8,0,47.73519163763067,383.6568477302644,607.1567978881258,0,0,1,0,0,1,1.6733638688285049
2020-12-02,SILVER,2021-02-05,71903.0,72298.0,71590.0,71825.0,1.0242504285272735,78.0,708.0,0.9846598890171482,0.442090395480226,-763.0,189.0,71688.3,72021.4,69878.6,71780.69926451097,71413.9314068695,-0.16439558242410476,2.8970242678015787,1066.0714285714287,3561.903311431408,0.4667593447525634,23756,0.9193676348226553,0,23756,29.057958978881384,14960,-59226.0,-79.83447011565524,348.8,0,46.5478841870824,366.76785764147644,559.079009838796,0,0,0,0,0,0,-0.7301503414322074
2020-12-03,SILVER,2021-02-05,71260.0,71657.0,71023.0,71182.0,-0.8942603229350699,78.0,634.0,0.8896996912714006,0.37381703470031546,-1963.0,136.0,71701.9,71869.75,69981.76,71700.59168535544,71402.52908043473,-0.848409796889512,1.826533085192492,1103.357142857143,2905.6178978673997,0.2901479060796223,27174,1.0193142304128797,0,0,33.717370591603725,28781,13821.0,92.38636363636363,-658.2,0,43.01120301539106,298.0626049207058,506.87572885517795,0,0,1,0,0,0,-0.19786696603985407
2020-12-04,SILVER,2021-02-05,71183.0,71428.0,70941.0,71301.0,-0.1080550098231825,118.0,487.0,0.6841521149712713,0.49691991786447637,-350.0,-138.0,71688.1,71793.3,70069.76,71620.96219530076,71386.2676670692,-0.8500793249509395,1.588759544773673,1059.5714285714287,2853.76267961532,0.28614199268936064,39651,1.399614189223772,0,0,40.04783092581017,41126,12345.0,42.89288071991939,-1201.2,0,47.00228832951946,234.69452823155734,452.43948873045383,0,0,1,0,0,0,-0.6167202843375524
2020-12-07,SILVER,2021-02-05,71621.0,72019.0,71033.0,71463.0,0.6153154545326833,158.0,986.0,1.37669119392357,0.5963488843813387,-86.0,244.0,71712.5,71708.65,70162.84,71620.96801140833,71403.6552472863,-0.12223072111941054,2.0782511084215,1071.642857142857,2469.9968975022202,0.4645141254676757,5797,0.21743859807054658,0,5797,27.152256325995932,32578,-8548.0,-20.78490492632398,943.4,0,52.854319265201724,217.31276412203442,405.41414380876995,0,0,0,0,0,0,-1.9491489926138983
2020-12-08,SILVER,2021-02-05,72365.0,73093.0,71677.0,72397.0,1.0388014688429426,32.0,1416.0,1.9567470462240035,0.4858757062146893,1191.0,1510.0,71863.5,71728.55,70289.76,71735.43447119166,71474.86596970953,0.8873035911084178,2.9524072923282216,1121.142857142857,2529.977066670981,0.7515635451342082,13209,0.5185887507582138,0,13209,40.481569583039246,27883,-4695.0,-14.411566087543736,-9260.6,0,53.715329300308184,260.5685014821356,376.4450153434431,0,0,0,0,0,0,-0.9148068817798659
2020-12-09,SILVER,2021-02-05,71378.0,71771.0,70774.0,71552.0,-1.3639190216264807,174.0,997.0,1.3967889265600044,0.6058174523570712,-525.0,-1288.0,71734.7,71717.95,70393.92,71680.44455254679,71467.690712694,-0.47400964472631624,1.397961642141824,1188.142857142857,2546.8036437830015,0.3665189596261775,26346,1.0505559620625924,0,0,49.613418150132986,39782,11899.0,42.674748054370035,4964.4,0,51.38676566936013,212.75383985278313,343.70678024531117,0,0,1,0,0,1,0.9568774692482277
2020-12-10,SILVER,2021-02-05,71119.0,71639.0,70868.0,71046.0,-0.36285690268710313,73.0,771.0,1.0840984828245617,0.32555123216601817,-141.0,-2104.0,71524.3,71647.75,70486.6,71594.06846753959,71441.86177101296,-0.7379854915192732,0.8971918066696281,1183.142857142857,2481.841039904655,0.28695251166435987,33024,1.2889049342843482,0,0,50.144228277040256,66387,26605.0,66.87697953848475,7521.2,0,48.904555314533624,152.20669652662764,305.40676350157446,0,0,1,0,0,0,-0.12936064905299569
2020-12-11,SILVER,2021-02-05,70744.0,70974.0,70291.0,70642.0,-0.527285254292098,102.0,683.0,0.9654529005993441,0.6632503660322109,-439.0,-789.0,71445.4,71555.2,70585.06,71463.28870330274,71390.16830649348,-1.133670229417285,0.22517512912789525,1208.2857142857142,2438.743282919837,0.16736966302218956,34414,1.3317338389799354,0,0,58.17882562489863,26979,-39408.0,-59.36101947670478,-2829.4,0,46.68204214278226,73.12039680925955,258.9494901631115,0,0,0,1,0,1,1.506841569603076
2020-12-14,SILVER,2021-02-05,70225.0,70392.0,69970.0,70193.0,-0.7336311206604051,32.0,422.0,0.6009255962976148,0.6042654028436019,-1396.0,-1482.0,71297.2,71481.1,70670.44,71272.78274894846,71303.85954304952,-1.7572477200267005,-0.630305966681405,1214.5,2706.591066265217,0.03591068275663867,10947,0.43501844864481437,0,0,11.985748814228774,43746,16767.0,62.14833759590792,2233.6,0,46.69672818791946,-31.076794101056294,200.94423331027792,0,0,1,1,0,1,4.843004627981489
2020-12-15,SILVER,2021-02-05,71703.0,71982.0,71371.0,71872.0,2.104663581345667,169.0,611.0,0.8521261314031491,0.5433715220949263,-662.0,529.0,71350.1,71509.75,70784.14,71338.970018341,71333.42550282362,0.2702428689794049,1.2981156513309344,1201.642857142857,2692.4836900228984,0.5717738795284426,14617,0.5927208510655554,0,14617,17.794509390405672,76266,32520.0,74.33822520916198,9676.6,1,44.76801043138107,5.544515517380205,161.8642897516984,0,0,1,0,0,1,3.9510201804666476
2020-12-16,SILVER,2021-02-05,72061.0,72355.0,71852.0,72089.0,0.4992817594800858,28.0,503.0,0.6980197332815254,0.415506958250497,683.0,158.0,71365.9,71527.1,70922.14,71450.05155398084,71387.31991002188,0.7464303739421759,1.6057891090144778,1187.2142857142858,2732.24516122535,0.6954070621395307,25704,1.0590525632706036,0,25704,27.297866614620727,10056,-66210.0,-86.81457005743057,-5945.2,0,43.54731230564194,62.731643958963105,142.03776059315138,0,0,0,0,0,1,1.6444401271145281
2020-12-17,SILVER,2021-02-05,71027.0,71516.0,70719.0,70952.0,-1.434895435811323,75.0,797.0,1.1221084939530037,0.3864491844416562,-92.0,-233.0,71342.6,71522.25,71033.66,71384.96669952225,71360.62954631654,-0.6924418624973347,-0.00937583675120146,1097.642857142857,2745.641023798584,0.3196231788105994,33702,1.3578510964903445,0,0,28.97065016930656,41457,31401.0,312.2613365155131,-4986.0,0,46.969333972208915,24.337153205706272,118.49763911566237,0,0,1,0,0,1,2.5694454221634024
2020-12-18,SILVER,2021-02-05,71810.0,72321.0,71434.0,71879.0,1.1023976797555957,69.0,887.0,1.2352040105834843,0.42390078917700114,1066.0,627.0,71405.3,71546.7,71151.92,71450.3564380573,71393.91624658939,0.36801138277517054,0.9248942263258697,1063.2142857142858,2750.2901971260726,0.5957353519549098,6892,0.2844824561584549,0,6892,16.4241113557953,12243,-29214.0,-70.4681959620812,-2947.2,0,50.57496929775594,56.44019146790379,106.08614958611065,0,0,0,0,0,1,2.985656593789166
2020-12-21,SILVER,2021-02-05,73626.0,73915.0,73325.0,73464.0,2.5288956969781395,162.0,590.0,0.8013473501208812,0.5101694915254237,3401.0,2005.0,71605.8,71659.15,71289.4,71785.07083220233,71559.25578387907,2.7447297379329867,3.277626126745359,1147.357142857143,3311.7531753926596,1.0938999363280766,86885,3.191532346934278,1,86885,141.0285592129719,65031,52788.0,431.16883116883116,4257.0,1,61.97265625,225.81504832326027,130.03192933354057,0,1,1,0,0,0,-0.3544943362399152
2020-12-22,SILVER,2021-02-05,74536.0,75015.0,74087.0,74638.0,1.2359764213728752,102.0,928.0,1.2450359557797575,0.4838362068965517,2833.0,2171.0,71822.9,71843.2,71428.24,72208.2907041712,71779.75535544357,3.748162665360122,4.350884188102625,1166.2857142857142,4101.4785729291325,1.1565437200557893,21060,0.77992200779922,0,21060,120.66652911183542,11701,-53330.0,-82.00704279497471,-12913.0,0,62.633144611841466,428.53534872762975,189.73261321235842,0,0,0,0,0,0,-1.0357411183857463
